Invoice no,Customer id,Product id list,Invoice date,Shopping mall
INV03084,C00004,"P00117,P00096,P00477",26/01/2024,TKO
INV03085,C00938,P00181,29/04/2024,ST
INV03086,C00274,"P00117,P00096",19/08/2025,TKO
INV03087,C00460,"P00117,P00096,P00452",28/11/2024,CYB
INV03088,C00017,P00096,21/07/2025,TKO
INV03089,C00956,"P00117,P00096,P00506,P00199",01/11/2025,TKO
INV03090,C01093,"P00276,P00290,P00018,P00309",28/11/2024,TKO
INV03091,C00032,"P00371,P00134,P00202,P00485",24/01/2025,CYB
INV03092,C00033,"P00486,P00210,P00043,P00312,P00278",27/04/2025,TKO
INV03093,C00389,P00054,20/06/2025,CYB
INV03094,C00466,"P00450,P00262",02/11/2024,TKO
INV03095,C00948,"P00117,P00096",12/01/2024,MK
INV03096,C00668,"P00117,P00096",20/07/2025,MK
INV03097,C00147,"P00329,P00507,P00223,P00522,P00479",01/08/2025,CYB
INV03098,C00633,"P00199,P00347,P00236",03/02/2024,CYB
INV03099,C00517,"P00117,P00096",21/06/2025,MK
INV03100,C00393,"P00259,P00525",31/01/2025,TKO
INV03101,C00379,"P00168,P00112,P00220,P00421,P00026",15/06/2025,CYB
INV03102,C00464,P00065,25/01/2025,ST
INV03103,C00772,P00055,12/02/2024,MK
INV03104,C00252,"P00117,P00096,P00225",13/06/2024,TKO
INV03105,C01066,"P00473,P00480",28/10/2024,ST
INV03106,C00959,"P00117,P00096",17/02/2024,ST
INV03107,C00764,"P00117,P00096,P00392",13/05/2025,CYB
INV03108,C00653,"P00487,P00203,P00447,P00440",02/04/2024,MK
INV03109,C00001,"P00309,P00191,P00359",26/06/2025,TKO
INV03110,C00020,"P00117,P00096",04/07/2025,CYB
INV03111,C00497,P00272,12/03/2024,MK
INV03112,C00204,P00022,15/09/2025,CYB
INV03113,C00345,P00446,13/10/2025,CYB
INV03114,C00505,"P00117,P00096",08/01/2025,ST
INV03115,C00092,"P00488,P00198",21/03/2024,TKO
INV03116,C00540,"P00142,P00343,P00462",04/08/2024,ST
INV03117,C00887,P00103,22/03/2024,CYB
INV03118,C00049,"P00117,P00096",31/12/2025,CYB
INV03119,C00964,"P00117,P00096,P00507",09/02/2024,TKO
INV03120,C00119,P00433,23/01/2025,CYB
INV03121,C00875,"P00376,P00453,P00144,P00468,P00258",22/09/2024,TKO
INV03122,C01117,"P00117,P00096",12/10/2024,TKO
INV03123,C00059,"P00117,P00096,P00176,P00057",05/01/2025,TKO
INV03124,C00783,"P00488,P00212",07/12/2025,ST
INV03125,C00397,"P00425,P00157,P00220",06/08/2025,TKO
INV03126,C00614,"P00117,P00096,P00302",18/05/2024,ST
INV03127,C00742,"P00142,P00157,P00104",30/04/2025,CYB
INV03128,C00806,"P00224,P00213",09/01/2024,MK
INV03129,C00243,"P00117,P00096,P00043",24/04/2024,ST
INV03130,C00362,"P00106,P00418,P00018,P00370",19/05/2025,CYB
INV03131,C00597,"P00317,P00387,P00224,P00378",18/09/2025,TKO
INV03132,C00754,P00505,14/11/2025,TKO
INV03133,C00994,P00015,12/03/2024,CYB
INV03134,C00251,"P00117,P00096,P00261,P00148",17/06/2025,TKO
INV03135,C01011,"P00117,P00096,P00391",29/01/2025,MK
INV03136,C00981,"P00175,P00369,P00043,P00004,P00227",25/01/2025,TKO
INV03137,C01086,"P00296,P00264",03/06/2025,TKO
INV03138,C00294,"P00117,P00096,P00206",23/05/2025,CYB
INV03139,C00380,"P00014,P00337,P00006,P00152",13/12/2024,TKO
INV03140,C01118,"P00286,P00123",06/11/2025,TKO
INV03141,C00733,"P00302,P00407,P00418,P00500,P00351",24/12/2024,MK
INV03142,C00723,"P00117,P00096,P00350",15/06/2024,TKO
INV03143,C00031,"P00239,P00231,P00122,P00378,P00074",24/04/2024,TKO
INV03144,C01127,"P00134,P00488",03/07/2025,CYB
INV03145,C00470,"P00270,P00376,P00435,P00533,P00454",24/07/2025,TKO
INV03146,C00937,"P00117,P00096",26/09/2025,CYB
INV03147,C00370,"P00155,P00304,P00078,P00235,P00273",17/04/2024,ST
INV03148,C01122,"P00117,P00096,P00524",27/09/2024,CYB
INV03149,C00757,"P00524,P00246,P00286,P00453,P00051",20/03/2024,MK
INV03150,C00398,"P00117,P00096,P00339",15/11/2025,CYB
INV03151,C00251,"P00117,P00096,P00322",11/05/2025,ST
INV03152,C00765,"P00117,P00096,P00126,P00048",11/03/2024,CYB
INV03153,C00207,"P00117,P00096,P00159,P00252",20/11/2024,MK
INV03154,C00776,"P00256,P00251,P00259,P00367,P00538",27/04/2025,MK
INV03155,C00919,"P00332,P00092,P00208,P00082",21/12/2025,ST
INV03156,C00154,"P00103,P00285,P00022",09/09/2025,TKO
INV03157,C00469,P00264,16/03/2025,TKO
INV03158,C00557,P00390,31/01/2024,CYB
INV03159,C00453,"P00159,P00479,P00003,P00152",16/11/2025,MK
INV03160,C00153,"P00117,P00096",13/11/2025,CYB
INV03161,C00402,"P00117,P00096",25/03/2024,CYB
INV03162,C00788,"P00319,P00322,P00215,P00449,P00175",02/08/2024,ST
INV03163,C00408,"P00117,P00096,P00076,P00181",28/01/2025,TKO
INV03164,C00843,"P00400,P00175,P00209",04/01/2025,ST
INV03165,C00335,"P00117,P00096,P00246",28/09/2025,TKO
INV03166,C00758,"P00278,P00169,P00297,P00350,P00146",07/09/2024,ST
INV03167,C00711,"P00372,P00189,P00100",09/02/2025,CYB
INV03168,C01024,"P00117,P00096,P00437",09/05/2025,CYB
INV03169,C00895,"P00383,P00413",10/02/2025,ST
INV03170,C00584,"P00080,P00347,P00487,P00481,P00365",10/06/2024,TKO
INV03171,C01061,"P00029,P00463,P00181,P00473,P00013",16/04/2025,MK
INV03172,C00282,"P00117,P00096",13/06/2024,MK
INV03173,C00182,"P00343,P00180,P00196",23/08/2025,MK
INV03174,C00398,"P00117,P00096",09/08/2024,CYB
INV03175,C00422,"P00206,P00419,P00033",01/11/2025,TKO
INV03176,C00757,"P00303,P00443",07/01/2025,TKO
INV03177,C00159,"P00117,P00096,P00229,P00287",21/04/2024,TKO
INV03178,C00332,P00050,17/10/2024,CYB
INV03179,C00054,"P00043,P00052",12/06/2025,ST
INV03180,C00611,"P00117,P00096",06/01/2025,ST
INV03181,C00824,"P00175,P00534,P00301,P00264,P00536",11/08/2025,TKO
INV03182,C00290,"P00133,P00117,P00160,P00315",28/02/2025,CYB
INV03183,C00685,P00400,03/08/2025,TKO
INV03184,C00530,"P00198,P00440",18/04/2024,CYB
INV03185,C00824,"P00466,P00395,P00215,P00420,P00350",12/09/2025,ST
INV03186,C00317,"P00117,P00096",26/08/2025,TKO
INV03187,C01114,P00160,25/04/2025,TKO
INV03188,C00188,"P00096,P00075,P00193",22/07/2024,TKO
INV03189,C00728,"P00283,P00286,P00445,P00389,P00085",12/02/2025,TKO
INV03190,C00082,"P00117,P00096,P00537",01/09/2024,CYB
INV03191,C00391,"P00049,P00251",25/01/2024,TKO
INV03192,C00179,"P00511,P00362,P00429,P00234",06/10/2024,TKO
INV03193,C00538,P00006,21/04/2025,TKO
INV03194,C00390,"P00262,P00248,P00376,P00441,P00533",22/06/2024,TKO
INV03195,C00846,"P00117,P00096,P00120,P00100",07/04/2024,TKO
INV03196,C00002,"P00291,P00145",22/11/2024,ST
INV03197,C00756,"P00117,P00096",18/06/2025,MK
INV03198,C00168,"P00459,P00163",18/10/2025,MK
INV03199,C00077,"P00103,P00211,P00500",21/10/2025,TKO
INV03200,C00609,"P00117,P00096",29/05/2025,TKO
INV03201,C00291,P00182,23/01/2025,TKO
INV03202,C00659,"P00329,P00175",04/09/2024,MK
INV03203,C00723,P00455,01/11/2025,CYB
INV03204,C00456,"P00177,P00443,P00283,P00254,P00378",28/03/2025,MK
INV03205,C00643,P00197,31/12/2024,CYB
INV03206,C00720,"P00081,P00479,P00127",19/10/2025,TKO
INV03207,C00901,"P00092,P00494,P00488,P00019,P00361",30/10/2024,MK
INV03208,C00772,"P00117,P00096",19/08/2024,MK
INV03209,C00465,"P00068,P00521,P00333",25/02/2024,ST
INV03210,C00548,"P00299,P00406,P00069,P00342",27/01/2024,TKO
INV03211,C00514,"P00380,P00025,P00216,P00081,P00521",27/05/2024,TKO
INV03212,C00617,"P00472,P00282,P00364,P00341",13/09/2025,TKO
INV03213,C00368,"P00117,P00096,P00036",13/04/2025,MK
INV03214,C00809,"P00049,P00126,P00351,P00464",25/11/2024,TKO
INV03215,C01041,"P00152,P00091,P00480,P00029,P00263",03/05/2025,MK
INV03216,C00817,"P00182,P00302,P00279",18/12/2025,CYB
INV03217,C00559,"P00117,P00096,P00120,P00155",27/04/2025,CYB
INV03218,C00862,"P00254,P00073,P00455,P00522",04/01/2024,TKO
INV03219,C00967,"P00081,P00346,P00391,P00137,P00244",27/01/2025,TKO
INV03220,C00473,P00278,27/01/2025,CYB
INV03221,C00314,"P00117,P00096,P00524",02/06/2024,CYB
INV03222,C00358,"P00117,P00096",21/02/2025,CYB
INV03223,C00629,"P00464,P00423,P00428,P00494,P00282",02/06/2025,ST
INV03224,C00230,P00528,05/04/2025,CYB
INV03225,C00981,"P00117,P00096,P00512,P00100",13/12/2024,MK
INV03226,C00606,"P00360,P00510,P00083,P00222",06/08/2024,CYB
INV03227,C00618,"P00032,P00214,P00068",20/09/2025,TKO
INV03228,C00219,"P00536,P00529,P00115",21/08/2024,TKO
INV03229,C00324,"P00317,P00300,P00134,P00131",16/06/2024,MK
INV03230,C00921,"P00117,P00096,P00379",21/11/2025,CYB
INV03231,C00930,"P00170,P00158,P00519",20/01/2025,CYB
INV03232,C01016,"P00504,P00248,P00004",17/05/2024,TKO
INV03233,C00491,"P00117,P00096",19/06/2024,TKO
INV03234,C00497,"P00188,P00105,P00223,P00155,P00068",21/03/2025,CYB
INV03235,C01024,"P00335,P00289",06/12/2025,CYB
INV03236,C00368,P00047,14/05/2024,CYB
INV03237,C00882,"P00219,P00024,P00380,P00350",09/08/2025,TKO
INV03238,C00392,"P00006,P00249",18/10/2025,TKO
INV03239,C00272,"P00377,P00406,P00466",25/08/2025,TKO
INV03240,C00793,"P00371,P00271,P00287,P00183",06/11/2024,MK
INV03241,C00720,"P00529,P00388",23/06/2024,CYB
INV03242,C00168,"P00393,P00311,P00427,P00069",28/11/2024,CYB
INV03243,C01117,"P00116,P00499,P00198,P00290",13/09/2024,MK
INV03244,C00904,"P00105,P00336,P00144,P00087,P00068",23/12/2025,MK
INV03245,C00481,"P00117,P00096,P00430,P00142",01/02/2025,TKO
INV03246,C00429,"P00178,P00148,P00107,P00434,P00433",02/02/2025,CYB
INV03247,C00596,P00292,11/12/2025,CYB
INV03248,C00394,"P00171,P00172",26/05/2024,MK
INV03249,C00915,"P00131,P00519",28/03/2025,MK
INV03250,C00857,"P00117,P00096,P00162",22/01/2024,CYB
INV03251,C00580,"P00117,P00096,P00498,P00191",24/09/2025,TKO
INV03252,C00723,P00063,22/09/2025,TKO
INV03253,C00117,"P00117,P00096,P00016,P00031",14/04/2024,CYB
INV03254,C00718,"P00141,P00010,P00330,P00296",10/03/2024,ST
INV03255,C00653,"P00483,P00113",07/01/2024,TKO
INV03256,C00555,"P00040,P00465,P00093",06/01/2024,CYB
INV03257,C00147,P00144,21/12/2024,CYB
INV03258,C01044,"P00248,P00276,P00293,P00084,P00455",26/01/2025,TKO
INV03259,C00982,"P00090,P00223,P00245,P00486,P00159",29/02/2024,CYB
INV03260,C00478,"P00004,P00469,P00274,P00072,P00316",22/09/2024,MK
INV03261,C00038,P00078,26/02/2025,MK
INV03262,C00501,"P00030,P00056",23/08/2025,MK
INV03263,C00400,"P00434,P00410,P00469,P00504",08/11/2025,TKO
INV03264,C00105,"P00529,P00318,P00173,P00056",07/10/2025,ST
INV03265,C00679,"P00117,P00096,P00175,P00210",05/08/2024,ST
INV03266,C00529,"P00366,P00135,P00395",27/04/2025,ST
INV03267,C00896,"P00010,P00064",22/01/2024,MK
INV03268,C00563,P00101,22/12/2024,CYB
INV03269,C01069,"P00112,P00096,P00434,P00480,P00204",13/12/2024,TKO
INV03270,C00114,"P00117,P00096",31/12/2024,ST
INV03271,C00903,"P00243,P00346,P00038,P00496,P00011",01/07/2024,TKO
INV03272,C00131,"P00064,P00469,P00357,P00270,P00382",17/09/2025,CYB
INV03273,C00696,"P00072,P00523,P00306",19/08/2025,MK
INV03274,C00828,"P00361,P00059,P00329,P00427",03/03/2025,TKO
INV03275,C01124,P00455,24/03/2025,TKO
INV03276,C00771,"P00364,P00271,P00322",19/12/2025,CYB
INV03277,C00099,"P00117,P00096",24/12/2025,MK
INV03278,C01089,P00373,29/11/2025,MK
INV03279,C00298,P00468,30/12/2024,MK
INV03280,C00949,"P00117,P00096,P00440,P00297",28/04/2024,TKO
INV03281,C00806,"P00117,P00096,P00306,P00118",23/08/2024,CYB
INV03282,C00197,"P00117,P00096,P00226",29/10/2025,TKO
INV03283,C00352,"P00117,P00096,P00200,P00166",05/12/2024,MK
INV03284,C01125,"P00155,P00161",12/09/2025,TKO
INV03285,C00093,"P00117,P00096,P00299",05/11/2024,ST
INV03286,C00044,"P00117,P00096,P00506",04/08/2025,CYB
INV03287,C00667,"P00380,P00165,P00325",22/10/2025,CYB
INV03288,C00700,"P00175,P00229",28/12/2024,MK
INV03289,C00327,"P00331,P00375",04/01/2025,TKO
INV03290,C00262,"P00258,P00484,P00028,P00073,P00431",23/04/2024,MK
INV03291,C00482,"P00250,P00042",04/12/2025,MK
INV03292,C00786,P00281,10/02/2025,MK
INV03293,C00936,P00005,01/09/2025,CYB
INV03294,C00924,"P00117,P00096,P00272",25/11/2025,TKO
INV03295,C00336,"P00145,P00283,P00277,P00321,P00058",13/05/2024,MK
INV03296,C00042,P00399,07/04/2025,TKO
INV03297,C00195,"P00165,P00361,P00091,P00472,P00488",13/09/2025,CYB
INV03298,C00787,"P00117,P00096,P00034,P00088",12/09/2025,CYB
INV03299,C00178,"P00161,P00481,P00404",04/02/2025,MK
INV03300,C00701,"P00210,P00516,P00232",22/01/2024,MK
INV03301,C00698,P00470,09/02/2025,TKO
INV03302,C00762,"P00117,P00096,P00136",13/03/2024,CYB
INV03303,C00906,"P00117,P00096,P00086,P00102",13/03/2025,MK
INV03304,C00154,"P00117,P00096,P00004",08/12/2025,TKO
INV03305,C00402,"P00468,P00208,P00399",13/01/2024,TKO
INV03306,C00164,P00080,05/12/2025,CYB
INV03307,C01014,P00159,09/01/2025,TKO
INV03308,C00618,"P00117,P00096,P00086,P00474",07/11/2025,CYB
INV03309,C00482,"P00117,P00096,P00302",18/02/2024,CYB
INV03310,C00198,"P00321,P00319,P00234,P00488,P00167",23/06/2024,ST
INV03311,C01096,"P00417,P00451,P00107",29/10/2024,MK
INV03312,C00709,"P00367,P00482,P00508,P00023",29/01/2025,TKO
INV03313,C00944,"P00416,P00431,P00379",03/07/2025,TKO
INV03314,C00053,"P00160,P00127,P00108,P00527",20/03/2024,CYB
INV03315,C00975,"P00423,P00129,P00236",07/10/2025,MK
INV03316,C00549,"P00213,P00195,P00347,P00282",22/10/2024,ST
INV03317,C00592,P00340,12/06/2024,MK
INV03318,C00619,P00420,12/01/2025,MK
INV03319,C00903,"P00462,P00457,P00222,P00262,P00274",01/01/2024,MK
INV03320,C00394,"P00149,P00246,P00215",11/03/2025,ST
INV03321,C00131,P00106,24/03/2024,TKO
INV03322,C00576,P00079,06/01/2025,MK
INV03323,C00050,P00436,07/07/2025,CYB
INV03324,C00268,"P00117,P00096,P00492,P00187",15/08/2024,TKO
INV03325,C00046,P00067,24/08/2024,MK
INV03326,C00675,"P00117,P00096,P00497",05/04/2025,CYB
INV03327,C00415,"P00369,P00070,P00388,P00116",30/10/2024,MK
INV03328,C00816,"P00220,P00461,P00203,P00189",29/06/2025,TKO
INV03329,C00387,"P00302,P00369",19/01/2025,CYB
INV03330,C00297,"P00289,P00242,P00436,P00260",05/11/2024,TKO
INV03331,C00623,"P00421,P00437,P00030",08/06/2025,TKO
INV03332,C00759,"P00003,P00174,P00433,P00186,P00040",21/03/2024,ST
INV03333,C00406,"P00258,P00367,P00436,P00143",02/12/2025,CYB
INV03334,C00210,"P00530,P00512,P00258,P00162,P00072",24/09/2025,MK
INV03335,C00473,"P00148,P00005,P00092,P00251,P00435",03/09/2024,TKO
INV03336,C01069,"P00271,P00093",03/12/2025,TKO
INV03337,C00366,"P00236,P00082,P00340",29/06/2025,CYB
INV03338,C01121,"P00117,P00096,P00210,P00012",06/11/2025,TKO
INV03339,C00899,"P00117,P00096",03/03/2025,MK
INV03340,C00396,P00280,18/05/2024,CYB
INV03341,C00259,"P00521,P00301,P00438,P00259",31/03/2025,CYB
INV03342,C00913,"P00117,P00096,P00255",01/05/2024,MK
INV03343,C00340,"P00046,P00475,P00255,P00039,P00382",25/09/2025,TKO
INV03344,C00033,"P00182,P00068,P00359,P00066,P00367",19/02/2025,TKO
INV03345,C00575,P00439,09/07/2025,MK
INV03346,C00424,"P00243,P00270",16/09/2024,TKO
INV03347,C00619,"P00460,P00357",20/12/2025,MK
INV03348,C00924,"P00402,P00293,P00097,P00479,P00287",29/06/2024,TKO
INV03349,C00760,"P00463,P00400",05/12/2024,MK
INV03350,C00116,P00525,14/05/2025,TKO
INV03351,C00976,P00405,04/05/2024,ST
INV03352,C01005,"P00365,P00240,P00511,P00049,P00519",15/11/2025,MK
INV03353,C00301,"P00058,P00295,P00041,P00204,P00344",05/08/2025,CYB
INV03354,C00720,"P00143,P00386,P00157,P00279",08/07/2025,TKO
INV03355,C00596,"P00353,P00210,P00305,P00137,P00488",06/08/2024,CYB
INV03356,C00817,P00447,04/09/2025,TKO
INV03357,C01061,"P00505,P00052,P00268,P00203,P00440",21/08/2025,TKO
INV03358,C00486,"P00141,P00390,P00460,P00445",09/02/2025,MK
INV03359,C00302,"P00024,P00046,P00288,P00345",09/01/2025,CYB
INV03360,C00529,P00522,17/07/2025,MK
INV03361,C00457,"P00117,P00096",19/06/2024,TKO
INV03362,C00123,"P00117,P00096,P00441",09/04/2025,ST
INV03363,C01010,"P00238,P00286",21/11/2025,CYB
INV03364,C00052,P00149,14/04/2024,TKO
INV03365,C00073,"P00117,P00096",27/08/2024,TKO
INV03366,C00746,"P00117,P00096,P00074,P00416",06/08/2024,MK
INV03367,C00208,P00141,14/12/2025,TKO
INV03368,C00071,"P00116,P00010,P00356,P00330",27/10/2024,TKO
INV03369,C00168,"P00117,P00096,P00234",03/09/2024,CYB
INV03370,C01092,P00142,20/03/2024,MK
INV03371,C00054,P00327,23/10/2024,ST
INV03372,C00291,"P00200,P00475,P00127",27/05/2025,MK
INV03373,C00592,P00055,12/02/2024,TKO
INV03374,C00768,P00423,26/01/2025,TKO
INV03375,C00069,"P00532,P00507,P00398,P00424",21/05/2024,ST
INV03376,C00302,P00518,03/07/2025,TKO
INV03377,C00796,P00120,05/06/2024,TKO
INV03378,C01081,"P00238,P00317,P00415",06/03/2024,CYB
INV03379,C00831,"P00201,P00004,P00326,P00101,P00333",06/12/2024,MK
INV03380,C00929,"P00390,P00436,P00084,P00238,P00154",31/10/2024,CYB
INV03381,C00210,"P00015,P00081,P00022",09/04/2025,CYB
INV03382,C00623,"P00137,P00221,P00250",20/09/2024,ST
INV03383,C00826,"P00052,P00507,P00384",23/10/2025,MK
INV03384,C01049,"P00117,P00096",25/01/2024,ST
INV03385,C00690,"P00117,P00096,P00373,P00430",21/11/2025,TKO
INV03386,C00245,"P00117,P00096,P00322",15/06/2024,TKO
INV03387,C00988,"P00117,P00096,P00256,P00499",21/10/2024,CYB
INV03388,C00851,P00481,24/12/2024,CYB
INV03389,C00485,"P00044,P00353,P00126",01/02/2024,CYB
INV03390,C00549,"P00117,P00096",26/08/2024,CYB
INV03391,C00656,"P00117,P00096",09/09/2024,ST
INV03392,C00792,"P00499,P00410,P00329,P00153,P00339",15/09/2024,MK
INV03393,C00116,P00053,07/12/2025,TKO
INV03394,C00630,"P00117,P00096",04/09/2025,TKO
INV03395,C00455,P00379,15/03/2025,ST
INV03396,C00173,"P00036,P00463,P00350,P00237,P00170",27/09/2024,CYB
INV03397,C00112,"P00117,P00096",06/12/2025,TKO
INV03398,C01110,"P00236,P00194",08/07/2025,TKO
INV03399,C00382,"P00117,P00096,P00460,P00437",18/07/2025,CYB
INV03400,C00467,"P00117,P00096,P00123",30/05/2025,CYB
INV03401,C00102,"P00117,P00096",06/07/2025,CYB
INV03402,C00839,"P00117,P00096,P00439",23/04/2024,TKO
INV03403,C01014,"P00440,P00060,P00048,P00403,P00503",07/10/2025,MK
INV03404,C00867,"P00231,P00389",23/07/2024,ST
INV03405,C00053,P00039,25/11/2024,ST
INV03406,C00975,P00262,09/06/2025,MK
INV03407,C00082,"P00117,P00096,P00104",05/10/2024,MK
INV03408,C00140,"P00114,P00363",14/11/2025,TKO
INV03409,C01030,"P00055,P00236,P00074,P00001,P00521",05/12/2024,ST
INV03410,C01109,"P00393,P00170,P00071,P00312",09/02/2025,TKO
INV03411,C00843,"P00529,P00402",17/10/2024,MK
INV03412,C00350,"P00320,P00200,P00251,P00444",01/05/2024,CYB
INV03413,C00513,"P00412,P00130",14/01/2025,TKO
INV03414,C00391,"P00117,P00096,P00241,P00379",06/06/2025,ST
INV03415,C00156,"P00008,P00401,P00328,P00279,P00175",23/09/2025,ST
INV03416,C00526,"P00043,P00154,P00527,P00491,P00178",20/10/2024,CYB
INV03417,C01111,"P00180,P00393,P00382,P00108,P00379",11/12/2025,TKO
INV03418,C00750,"P00513,P00273,P00095,P00150",19/02/2025,MK
INV03419,C00796,"P00069,P00509,P00193,P00185,P00268",20/12/2024,MK
INV03420,C00874,"P00368,P00183",27/04/2025,CYB
INV03421,C00055,P00001,17/06/2024,TKO
INV03422,C00215,P00144,11/08/2025,MK
INV03423,C01055,"P00278,P00483,P00290,P00303,P00413",31/12/2024,MK
INV03424,C00450,"P00194,P00242",09/02/2025,CYB
INV03425,C00984,"P00376,P00405,P00310,P00258,P00415",06/12/2024,CYB
INV03426,C00080,"P00117,P00096,P00137,P00533",25/10/2024,TKO
INV03427,C00001,"P00020,P00495,P00142",18/04/2025,CYB
INV03428,C00046,"P00024,P00307,P00431,P00433",20/07/2024,TKO
INV03429,C01104,"P00406,P00320,P00058,P00125",21/09/2025,CYB
INV03430,C00437,"P00252,P00483",19/03/2024,TKO
INV03431,C00879,"P00117,P00096,P00488",26/09/2024,MK
INV03432,C00508,"P00117,P00096,P00502,P00042",01/10/2024,TKO
INV03433,C00679,"P00117,P00096",31/07/2025,TKO
INV03434,C00109,"P00046,P00487,P00328,P00129,P00065",26/08/2025,TKO
INV03435,C00427,"P00472,P00273",02/11/2024,TKO
INV03436,C00630,"P00270,P00327,P00219",26/03/2024,TKO
INV03437,C00230,"P00117,P00096",26/01/2025,CYB
INV03438,C00519,"P00117,P00096,P00389,P00134",09/12/2025,TKO
INV03439,C00022,"P00155,P00309,P00445,P00528",25/08/2024,MK
INV03440,C00971,"P00328,P00058,P00478,P00460,P00417",12/07/2024,TKO
INV03441,C00394,"P00214,P00475",15/08/2025,CYB
INV03442,C00877,"P00348,P00011,P00184,P00471",10/12/2025,TKO
INV03443,C00896,"P00147,P00477,P00409",17/12/2025,CYB
INV03444,C00013,"P00117,P00096,P00448,P00450",15/04/2025,TKO
INV03445,C00594,"P00248,P00484",04/12/2024,MK
INV03446,C00768,"P00117,P00096,P00388",08/07/2024,TKO
INV03447,C00914,"P00118,P00401,P00285,P00530",24/06/2025,TKO
INV03448,C00880,"P00361,P00006,P00467,P00151,P00220",29/12/2025,ST
INV03449,C00070,"P00117,P00096,P00106,P00370",19/12/2024,MK
INV03450,C00623,P00454,22/09/2025,MK
INV03451,C00893,"P00117,P00096",04/05/2024,CYB
INV03452,C00853,"P00520,P00231,P00238,P00209,P00257",21/07/2025,MK
INV03453,C00668,"P00016,P00424,P00169",17/07/2025,CYB
INV03454,C00137,"P00139,P00117,P00229,P00398",22/05/2024,TKO
INV03455,C01016,"P00469,P00243,P00083,P00419",16/09/2025,TKO
INV03456,C00120,"P00384,P00122,P00499",27/10/2025,MK
INV03457,C00291,"P00117,P00096,P00083",09/05/2025,CYB
INV03458,C00433,"P00238,P00340,P00084",11/09/2025,TKO
INV03459,C00245,P00433,15/09/2025,CYB
INV03460,C00172,"P00414,P00219,P00133,P00336,P00352",29/02/2024,TKO
INV03461,C00154,"P00362,P00387,P00269",15/09/2025,ST
INV03462,C01094,"P00117,P00096,P00474",05/11/2025,MK
INV03463,C00843,"P00301,P00160",11/03/2025,TKO
INV03464,C00161,P00220,04/04/2025,ST
INV03465,C00545,"P00490,P00341,P00400,P00080",24/01/2025,CYB
INV03466,C00130,"P00398,P00421,P00272,P00380",28/03/2024,ST
INV03467,C00872,"P00330,P00268,P00366,P00417",04/06/2024,MK
INV03468,C00328,"P00117,P00096,P00404,P00337",12/01/2024,MK
INV03469,C00834,"P00351,P00204,P00525,P00216",06/10/2024,TKO
INV03470,C00541,"P00004,P00031",06/08/2024,CYB
INV03471,C00791,"P00117,P00096,P00284,P00258",27/11/2024,TKO
INV03472,C00856,"P00117,P00096,P00121",18/01/2024,CYB
INV03473,C00851,"P00117,P00096,P00437",07/06/2025,TKO
INV03474,C00301,"P00117,P00096,P00409,P00171",22/02/2025,MK
INV03475,C01103,P00238,01/10/2025,MK
INV03476,C00788,"P00117,P00096,P00002",16/01/2024,ST
INV03477,C00825,"P00446,P00342,P00195,P00510",08/02/2025,TKO
INV03478,C00863,"P00265,P00524",10/06/2025,CYB
INV03479,C00878,"P00394,P00241,P00423,P00456",24/08/2025,CYB
INV03480,C00995,"P00122,P00439,P00163,P00128,P00280",16/04/2024,CYB
INV03481,C00528,"P00117,P00096",01/07/2025,TKO
INV03482,C00885,P00519,30/05/2024,MK
INV03483,C00991,"P00521,P00213,P00192,P00246",19/03/2024,TKO
INV03484,C00822,"P00105,P00334,P00031",21/09/2024,CYB
INV03485,C00662,"P00307,P00539",21/04/2024,TKO
INV03486,C00714,P00289,05/12/2024,MK
INV03487,C00869,"P00506,P00342,P00484,P00199",11/08/2024,CYB
INV03488,C00884,"P00019,P00375,P00171,P00446,P00351",03/01/2025,ST
INV03489,C00979,"P00117,P00096,P00211",28/10/2024,MK
INV03490,C01007,P00473,30/12/2025,CYB
INV03491,C00237,"P00009,P00100,P00015,P00213,P00258",08/12/2025,MK
INV03492,C00045,P00039,14/12/2025,CYB
INV03493,C00967,"P00117,P00096",12/12/2024,CYB
INV03494,C00966,P00293,29/09/2024,CYB
INV03495,C00205,P00151,29/02/2024,TKO
INV03496,C00106,"P00088,P00380",01/03/2025,TKO
INV03497,C00027,"P00003,P00305,P00244,P00242",02/10/2025,ST
INV03498,C00189,"P00135,P00180",24/09/2025,TKO
INV03499,C00077,"P00454,P00483,P00382",23/02/2025,CYB
INV03500,C00285,"P00234,P00166",05/05/2025,ST
